Sample,Weight,Label,Prediction_0,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10,Prediction_11,Prediction_12,Prediction_13,Prediction_14,Prediction_15
HIP13324,0.0025,1.0,0.44502813,0.6899544,0.6564955,0.17384893,0.55877095,0.6686362,0.66006464,0.53554505,0.7063375,0.3650122,0.69696486,0.79070854,0.64373267,0.6790815,0.23775569,0.27735674
HIP13325,0.0025,1.0,0.42203337,0.5097383,0.4890178,0.37348557,0.47880182,0.3829808,0.5736459,0.5350401,0.48184845,0.47415245,0.43011156,0.6781429,0.4871882,0.35772678,0.440407,0.38763028
HIP13352,0.0025,1.0,0.3689729,0.5545601,0.5396099,0.4629691,0.48151997,0.6194676,0.5186961,0.81375766,0.5998893,0.45076594,0.47699812,0.5011844,0.43441868,0.61288196,0.3322769,0.53074366
HIP13355,0.0025,1.0,0.71670556,0.5425776,0.63639235,0.51724565,0.72098684,0.8096576,0.49380046,0.65473837,0.45578963,0.6618741,0.57169795,0.57212985,0.44102564,0.71480894,0.48646536,0.6211993
HIP13360,0.0025,1.0,0.39494908,0.5675054,0.45983765,0.38962334,0.49555966,0.6604057,0.5564381,0.74730426,0.55322003,0.45364094,0.65761614,0.3504926,0.43798405,0.49636492,0.43281117,0.7230423
HIP13361,0.0025,1.0,0.64903504,0.37310869,0.46793103,0.8006636,0.30323023,0.46259293,0.53150964,0.6031587,0.36054692,0.5642168,0.3397647,0.48964372,0.46433496,0.35176134,0.73729944,0.6951543
HIP13363,0.002136752136752137,0.0,0.5559151,0.4591605,0.49263388,0.50760436,0.55983096,0.35498244,0.52713245,0.32398015,0.4080481,0.46635693,0.41380376,0.40351528,0.38193405,0.41745272,0.56610006,0.35689104
HIP13370,0.002136752136752137,0.0,0.23359296,0.5838442,0.61946714,0.22860104,0.8097397,0.79025126,0.71482235,0.82887673,0.72771,0.2502305,0.65945375,0.41327724,0.65037453,0.6809016,0.31311938,0.6636816
HIP13376,0.002136752136752137,0.0,0.74859905,0.20516121,0.2754683,0.6895689,0.27418524,0.14348811,0.4469918,0.08840957,0.2614329,0.5087983,0.32744566,0.24364498,0.22937787,0.22944403,0.6661831,0.13669375
HIP13383,0.002136752136752137,0.0,0.48494825,0.58318806,0.64403635,0.4567524,0.5376965,0.6392364,0.45821893,0.8227968,0.5129962,0.42651674,0.49331194,0.663214,0.5764406,0.562462,0.48783633,0.40326858
HIP13414,0.0025,1.0,0.43615925,0.7051012,0.7910987,0.42217812,0.6980502,0.58222324,0.46559143,0.51760757,0.66517675,0.45731986,0.5546098,0.59111613,0.59861124,0.71148944,0.7032242,0.34434068
HIP13427,0.0025,1.0,0.44965655,0.32931954,0.3361232,0.53573644,0.5097901,0.38340557,0.38383144,0.46929386,0.6074517,0.46668404,0.55406225,0.49406192,0.49520722,0.38163882,0.35871285,0.73169947
HIP13465,0.002136752136752137,0.0,0.29757065,0.31713533,0.5753266,0.33843783,0.4088182,0.49863783,0.64413404,0.51733273,0.43943423,0.23936546,0.32841665,0.38893896,0.5980999,0.44216904,0.27321547,0.45449522
HIP13473,0.002136752136752137,0.0,0.38749778,0.58230406,0.6172901,0.25882715,0.48750758,0.32729173,0.4599162,0.31802094,0.46527565,0.39906883,0.68483377,0.317836,0.42136824,0.40216044,0.2998311,0.16726965
HIP13497,0.002136752136752137,0.0,0.26183152,0.48686713,0.53359824,0.2661835,0.4306241,0.45354334,0.37760928,0.41817293,0.6090829,0.3719818,0.5628469,0.51044625,0.5805586,0.4628957,0.4484167,0.37121245
HIP13505,0.002136752136752137,0.0,0.24813974,0.54917955,0.66732144,0.20228088,0.6138614,0.7144006,0.59191537,0.81414366,0.5360497,0.22330683,0.50691587,0.5264792,0.75574934,0.6032531,0.110716164,0.55852324
HIP13515,0.0025,1.0,0.28336293,0.69308454,0.43321925,0.3353765,0.6792029,0.86944914,0.47805622,0.9519278,0.7235504,0.50119597,0.6940566,0.78951097,0.6013687,0.65686035,0.28522456,0.8814523
HIP13518,0.0025,1.0,0.59131414,0.8679952,0.60819966,0.5646774,0.6400078,0.7584225,0.6682462,0.7742487,0.7081551,0.712512,0.78565735,0.6644503,0.78879607,0.86337924,0.6052666,0.86926305
HIP13554,0.0025,1.0,0.43882963,0.878201,0.6267912,0.35180405,0.659757,0.9007047,0.6704124,0.922048,0.73386467,0.4587083,0.7293307,0.6162487,0.7596781,0.83228505,0.5338989,0.7806216
HIP13567,0.002136752136752137,0.0,0.494082,0.642791,0.53995633,0.48152682,0.6453928,0.6758613,0.53890693,0.63287264,0.7196171,0.59946656,0.57101935,0.52887887,0.53640276,0.73766685,0.42913598,0.39100295
HIP13592,0.002136752136752137,0.0,0.39939064,0.47400266,0.44210446,0.27754,0.55674833,0.4683485,0.5536172,0.2617948,0.624097,0.4050491,0.47199786,0.4592729,0.5834743,0.5176484,0.39604974,0.16548616
HIP13627,0.0025,1.0,0.307616,0.8200325,0.59319526,0.3211925,0.59142166,0.7154063,0.7674022,0.76796377,0.72779655,0.54304135,0.5940587,0.8368198,0.8488953,0.69277775,0.36276263,0.60160357
HIP13636,0.0025,1.0,0.35414913,0.4212336,0.5042431,0.4308132,0.49327946,0.7754735,0.75349194,0.6221246,0.5624482,0.3438941,0.49935606,0.8029356,0.7355137,0.5484019,0.23741665,0.41597107
HIP13654,0.0025,1.0,0.6317734,0.2428422,0.40373346,0.6758549,0.36722732,0.26363805,0.4465561,0.2777546,0.24391371,0.4295936,0.31354094,0.34370163,0.41542754,0.32241118,0.72484183,0.7792989
HIP13661,0.002136752136752137,0.0,0.3968827,0.4972472,0.6448783,0.50537825,0.576986,0.5347426,0.41395682,0.3300752,0.48788196,0.4023181,0.4371176,0.54137844,0.5340985,0.6458333,0.39950693,0.31058705
HIP13663,0.002136752136752137,0.0,0.7481743,0.29424214,0.4110282,0.7939745,0.20734856,0.26596203,0.20113727,0.2182334,0.23747304,0.6057626,0.34719765,0.14371929,0.19436693,0.21569186,0.6183261,0.4343933
HIP13667,0.0025,1.0,0.35482198,0.7510201,0.48519745,0.360505,0.7693327,0.9239353,0.48364443,0.81102383,0.62484646,0.407609,0.56540865,0.5932359,0.6237708,0.62592846,0.31840846,0.7706204
HIP13686,0.002136752136752137,0.0,0.60102504,0.6627953,0.60127133,0.44229186,0.70030236,0.6216807,0.4824362,0.5761961,0.579435,0.6209885,0.5236195,0.51721704,0.603992,0.5260629,0.53402823,0.7463215
HIP13695,0.002136752136752137,0.0,0.29140678,0.44930828,0.40940434,0.30831137,0.44537747,0.53928643,0.47809502,0.8426567,0.5078636,0.30533344,0.36233783,0.46308777,0.47983947,0.39900303,0.38615724,0.41594815
HIP13699,0.0025,1.0,0.2367093,0.38763842,0.524661,0.2147601,0.49049646,0.6840699,0.64698005,0.48482838,0.6259258,0.39569843,0.50557756,0.6625971,0.7603729,0.32053453,0.30828816,0.46823487
HIP13703,0.0025,1.0,0.41012853,0.55211717,0.7021295,0.3415531,0.53492165,0.432765,0.7592044,0.63916856,0.4635346,0.36296368,0.5331123,0.741691,0.5991378,0.5609728,0.49573883,0.3467962
HIP13722,0.002136752136752137,0.0,0.5665296,0.42934063,0.62208676,0.60422516,0.49717137,0.29610556,0.4853707,0.14638352,0.56113124,0.6174724,0.4079612,0.39414227,0.42806783,0.33443454,0.7135246,0.19979584
HIP13741,0.002136752136752137,0.0,0.52918595,0.41779214,0.43047458,0.43612978,0.47073478,0.8054558,0.37468988,0.8606484,0.5151478,0.48469907,0.455728,0.35500517,0.41164303,0.51346886,0.38042057,0.7982054
HIP13749,0.002136752136752137,0.0,0.81171453,0.47790927,0.41804233,0.7191205,0.33561885,0.2794494,0.5636861,0.16289449,0.3088674,0.80684614,0.34801108,0.41393754,0.47985235,0.5170719,0.628465,0.39575952
HIP13751,0.0025,1.0,0.43356588,0.55181473,0.4970837,0.44475356,0.59022063,0.52216685,0.5216144,0.5006499,0.5038686,0.55346334,0.5827477,0.6432409,0.6762681,0.5296748,0.37834895,0.45557934
HIP13753,0.0025,1.0,0.047290564,0.05952409,0.3009112,0.021332353,0.1455042,0.7224298,0.19097808,0.73987377,0.1398066,0.054338813,0.15936428,0.36245143,0.26281452,0.067362934,0.026688188,0.7445019
HIP13757,0.002136752136752137,0.0,0.44941318,0.35120437,0.57318616,0.70948017,0.39991575,0.4215336,0.4713706,0.26064265,0.3656603,0.41865587,0.3358243,0.46357736,0.4790211,0.54931325,0.48691905,0.3725455
HIP13764,0.002136752136752137,0.0,0.8103987,0.19553319,0.26538426,0.7167708,0.17314759,0.08775392,0.29091355,0.20960444,0.1516884,0.6235205,0.2820704,0.14176378,0.16756931,0.16588494,0.8027353,0.38111734
HIP13766,0.002136752136752137,0.0,0.7405066,0.15835834,0.26092407,0.6400905,0.16841811,0.17694989,0.2601147,0.13071856,0.21492529,0.60745144,0.2889641,0.44200522,0.20366886,0.13826376,0.4681595,0.3095578
HIP13769,0.002136752136752137,0.0,0.52967155,0.35446566,0.29382133,0.5220732,0.39359736,0.24543515,0.29929537,0.16238853,0.28818658,0.45708022,0.3390776,0.36454302,0.28190336,0.35197684,0.7182462,0.5698954
HIP13771,0.0025,1.0,0.5238043,0.6282079,0.80473304,0.42345816,0.7733438,0.59039235,0.75535136,0.60404706,0.63296556,0.52095425,0.52674043,0.5247056,0.8047517,0.6823004,0.47141698,0.41424868
HIP13773,0.0025,1.0,0.68197334,0.4598927,0.35657915,0.6897223,0.42719638,0.3441394,0.4379171,0.3923344,0.26658836,0.68241286,0.45211864,0.2882061,0.24374771,0.37818313,0.8316174,0.615777
HIP13774,0.002136752136752137,0.0,0.575738,0.59578466,0.567187,0.4109199,0.454907,0.48015952,0.59938097,0.43420255,0.5404898,0.5314064,0.60645056,0.6734785,0.636116,0.5422205,0.6218084,0.36135703
HIP13777,0.002136752136752137,0.0,0.47291365,0.38452217,0.3521206,0.5357871,0.53891534,0.50904775,0.53480977,0.2586553,0.39446017,0.6155226,0.4430044,0.5743337,0.41942477,0.39963138,0.5061259,0.3778686
HIP13782,0.0025,1.0,0.3895967,0.8305502,0.8772501,0.30549985,0.8055185,0.9273366,0.8253926,0.94124347,0.6801057,0.48445377,0.66359967,0.8230685,0.86289114,0.7963526,0.26738116,0.6250983
HIP13786,0.002136752136752137,0.0,0.5734305,0.21444032,0.26404965,0.7772205,0.1673677,0.110075116,0.48917347,0.039844662,0.23878652,0.5008591,0.28745535,0.3008789,0.14336804,0.21572828,0.6474988,0.092363805
HIP13789,0.0025,1.0,0.5032776,0.78601694,0.721774,0.39335912,0.8012577,0.7381376,0.72507834,0.73044217,0.77517575,0.43431854,0.68149227,0.8235779,0.8385153,0.75267684,0.33400968,0.3061024
HIP13793,0.0025,1.0,0.6329414,0.6066971,0.45108092,0.5605154,0.6269774,0.782434,0.6932317,0.8692845,0.7355609,0.49734583,0.7484618,0.38298124,0.68028384,0.716156,0.6743338,0.873503
HIP13794,0.002136752136752137,0.0,0.5580903,0.3850397,0.43194124,0.57964975,0.5812722,0.3727334,0.44449154,0.16635007,0.4616652,0.4890406,0.51370686,0.5651661,0.4917294,0.37178257,0.4644161,0.2777003
HIP13800,0.0025,1.0,0.19331273,0.7026329,0.568309,0.09624195,0.68913686,0.9094094,0.54255855,0.9150818,0.7733368,0.20285857,0.46185598,0.6194011,0.8294076,0.5990267,0.20139,0.566846
HIP13803,0.002136752136752137,0.0,0.32867852,0.50949335,0.567236,0.48254955,0.6813497,0.45167398,0.47952813,0.36679518,0.48299137,0.44714057,0.47270626,0.4070521,0.6022387,0.58719313,0.26913524,0.19975466
HIP13809,0.0025,1.0,0.35459936,0.501714,0.7995721,0.4458235,0.57603633,0.8648344,0.8482096,0.9093825,0.5871974,0.37376636,0.6683601,0.9823929,0.8113055,0.6653738,0.45632353,0.89903915
HIP13812,0.002136752136752137,0.0,0.22324169,0.47046775,0.63232166,0.19261685,0.61035764,0.827511,0.57259274,0.76820457,0.5792614,0.21279317,0.57686824,0.7237036,0.62712264,0.55977523,0.22300422,0.4864151
HIP13814,0.0025,1.0,0.5469052,0.81378555,0.6741111,0.72570187,0.8035805,0.7482996,0.74731016,0.9223615,0.6000575,0.485397,0.5250631,0.7081735,0.6353523,0.81300986,0.533614,0.87408274
HIP13818,0.0025,1.0,0.52243227,0.45428476,0.4698385,0.45497328,0.5513998,0.5365713,0.36392546,0.5175778,0.5115953,0.551162,0.4350817,0.5584018,0.5343925,0.34721756,0.5837426,0.61985767
HIP13822,0.0025,1.0,0.38359463,0.7702682,0.6709441,0.3716799,0.5563166,0.58399606,0.7383414,0.6238265,0.52119094,0.4083986,0.49835986,0.7873548,0.57660145,0.5719005,0.2874493,0.44582814
HIP13823,0.002136752136752137,0.0,0.5495922,0.45892322,0.38348877,0.3659057,0.44803494,0.5024729,0.35497895,0.6691392,0.45972878,0.45522985,0.5006384,0.26939088,0.37231112,0.46678278,0.45034552,0.3903949
HIP13831,0.0025,1.0,0.5340064,0.5600144,0.48019052,0.6186911,0.6942135,0.5469431,0.7141912,0.5365432,0.5998037,0.54251117,0.5238183,0.4712988,0.5020363,0.5579365,0.68878686,0.31923848
HIP13833,0.0025,1.0,0.5762137,0.6185526,0.50189704,0.7435579,0.5498364,0.27067232,0.578397,0.50549316,0.5394716,0.6045568,0.53882205,0.6131075,0.5186843,0.51855004,0.694623,0.73117214
HIP13852,0.0025,1.0,0.28147757,0.66460574,0.5168262,0.25617418,0.61300606,0.84701455,0.5518513,0.8896891,0.78423035,0.3722297,0.60642517,0.47182032,0.6954235,0.7046702,0.2649706,0.7157526
HIP13854,0.002136752136752137,0.0,0.39236218,0.17993766,0.36565366,0.3953977,0.30423492,0.35523966,0.45961127,0.12607086,0.40872395,0.40997463,0.2764331,0.37402612,0.27779186,0.27233475,0.59007204,0.063385785
HIP13856,0.0025,1.0,0.71134365,0.29302326,0.5377285,0.5922414,0.2942434,0.50503534,0.5103388,0.46414977,0.42554006,0.5597001,0.32937738,0.53250146,0.30449718,0.2824405,0.6537223,0.6165721
HIP13859,0.002136752136752137,0.0,0.55861706,0.6294403,0.5865056,0.38840273,0.58420146,0.6745014,0.3812696,0.87601364,0.70736694,0.51185095,0.59002894,0.25931242,0.57158315,0.66279835,0.5385072,0.756457
HIP13860,0.002136752136752137,0.0,0.4661185,0.32233775,0.5191904,0.5880842,0.40792888,0.25869673,0.36552516,0.23474094,0.4361621,0.51929533,0.41673708,0.4052745,0.39092243,0.4723481,0.4921347,0.27834788
HIP13865,0.0025,1.0,0.46042866,0.70721984,0.5221139,0.61817306,0.537849,0.51133174,0.71988416,0.3413437,0.6837695,0.6107726,0.5667118,0.681911,0.5545976,0.7796573,0.44579473,0.5547836
HIP13869,0.0025,1.0,0.62128633,0.41435903,0.37691602,0.7518567,0.4027906,0.5818282,0.4147207,0.26985013,0.28141144,0.49997082,0.44648385,0.37956387,0.34872177,0.41325104,0.7661438,0.49663424
HIP13877,0.002136752136752137,0.0,0.7562039,0.22484374,0.35772854,0.79813737,0.43666685,0.10205051,0.32996866,0.11572975,0.18241045,0.5829591,0.3683306,0.30771697,0.16835317,0.3580312,0.8396449,0.47385186
HIP13887,0.002136752136752137,0.0,0.5523712,0.6516532,0.62919307,0.4526704,0.7000057,0.56940734,0.78987455,0.48328698,0.5499941,0.47276184,0.5073457,0.79027534,0.79749644,0.65922153,0.35206068,0.13684386
HIP13893,0.002136752136752137,0.0,0.6977216,0.4711139,0.54246,0.5666275,0.49653637,0.32941186,0.55675745,0.27080163,0.32393098,0.45251375,0.42434424,0.40597108,0.48568833,0.45354384,0.61986345,0.3793477
HIP13894,0.0025,1.0,0.49370468,0.7709961,0.7277837,0.35297975,0.655025,0.5590687,0.7919932,0.7715991,0.643397,0.3303038,0.6430196,0.8845886,0.7890426,0.70197445,0.476679,0.7152486
HIP13900,0.0025,1.0,0.552441,0.63530093,0.66696477,0.54843956,0.6602462,0.6841827,0.55719984,0.6160084,0.7171574,0.5650813,0.74352336,0.6083735,0.60415477,0.66769254,0.49327412,0.40820423
HIP13911,0.0025,1.0,0.5252805,0.29837167,0.48473242,0.7642338,0.23916554,0.40908635,0.56586856,0.5297533,0.35308936,0.5096565,0.51133835,0.74033284,0.47047067,0.3859754,0.70122474,0.7660277
HIP13919,0.0025,1.0,0.6941882,0.8017369,0.6344942,0.5721238,0.7209165,0.58234656,0.65530676,0.67016953,0.6622478,0.61787075,0.58628345,0.8750843,0.75142825,0.7672487,0.5823197,0.8313241
HIP13920,0.002136752136752137,0.0,0.62834823,0.5265316,0.49098977,0.5453321,0.53947604,0.42405167,0.5081181,0.54981023,0.41794348,0.49818754,0.45454484,0.4405255,0.5232089,0.4576213,0.48279548,0.4851422
HIP13923,0.0025,1.0,0.13183829,0.26552868,0.51220685,0.14652976,0.40129417,0.79975283,0.49117553,0.77863014,0.3445636,0.14295894,0.4610067,0.4709135,0.58158,0.33804762,0.1305862,0.9515133
HIP13926,0.0025,1.0,0.34334993,0.7286554,0.5575955,0.22493705,0.7231918,0.8119216,0.5641585,0.83433735,0.77519,0.4389403,0.55297923,0.63683945,0.78058743,0.56250846,0.15089372,0.72180843
HIP13928,0.0025,1.0,0.4695093,0.6782365,0.7388752,0.46821874,0.72454214,0.7109222,0.5119528,0.7570034,0.7359407,0.25082684,0.6024948,0.89844644,0.72856456,0.70639455,0.18793601,0.5974661
HIP13929,0.002136752136752137,0.0,0.5237143,0.43935674,0.53558254,0.26738787,0.47659418,0.6719487,0.5473842,0.5371351,0.5468394,0.26719648,0.5457591,0.4096137,0.5332489,0.56476593,0.25086856,0.5021949
HIP13932,0.0025,1.0,0.49521157,0.4133427,0.3830808,0.40328515,0.40032548,0.67618775,0.32109058,0.88721466,0.53256965,0.48385522,0.48792097,0.36931753,0.46094754,0.46163136,0.5114129,0.6278746
HIP13933,0.002136752136752137,0.0,0.34773278,0.45648903,0.42757034,0.46478742,0.42137846,0.42241862,0.60389036,0.24995539,0.46059346,0.58733505,0.43572727,0.4611618,0.5510363,0.4173208,0.5958146,0.48445114
HIP13935,0.002136752136752137,0.0,0.46398628,0.5883085,0.55437845,0.26077747,0.5524409,0.6464553,0.42197016,0.37034792,0.5265337,0.4516141,0.51297444,0.30692357,0.39449856,0.41991842,0.5821548,0.4102744
HIP13938,0.0025,1.0,0.32397026,0.6475233,0.5901679,0.41336676,0.4844655,0.64255446,0.5057011,0.58769447,0.6350223,0.42859292,0.59847695,0.43800542,0.68019336,0.6422021,0.35749623,0.6076038
HIP13941,0.002136752136752137,0.0,0.36194152,0.54540503,0.53568786,0.38888982,0.58895224,0.32514638,0.4101478,0.21994743,0.52370495,0.42931312,0.5819939,0.43708587,0.5346067,0.5098741,0.34345293,0.36237094
HIP13945,0.002136752136752137,0.0,0.49903712,0.59640694,0.5786737,0.4022054,0.5362892,0.5241619,0.46883363,0.47613558,0.53714085,0.35811815,0.48094383,0.5416342,0.5881787,0.65960395,0.45402107,0.17316401
HIP13947,0.002136752136752137,0.0,0.46106765,0.475615,0.59684384,0.5063734,0.5194779,0.64767575,0.54573655,0.51630765,0.5587087,0.572377,0.5916877,0.8073782,0.55598116,0.53514,0.5076149,0.51896805
HIP13951,0.0025,1.0,0.7303047,0.17707843,0.21249324,0.7507145,0.15637386,0.115029156,0.25751877,0.07604739,0.15179464,0.69558394,0.3597684,0.37007678,0.19018036,0.16828626,0.8316886,0.46709427
HIP13954,0.0025,1.0,0.4360238,0.31053308,0.38781452,0.43308312,0.37422138,0.3420877,0.3775888,0.27449375,0.45441115,0.51690483,0.4285061,0.42168337,0.35928136,0.33861068,0.47389966,0.2874384
HIP13956,0.0025,1.0,0.41767958,0.6388302,0.7769791,0.30382368,0.50978637,0.74125654,0.53977484,0.7782899,0.7151132,0.49379063,0.52454734,0.5907079,0.6886315,0.55236346,0.45669794,0.5167558
HIP13958,0.002136752136752137,0.0,0.45807108,0.3792014,0.41817558,0.5515552,0.46263683,0.36198065,0.56622374,0.41571197,0.34003785,0.5730199,0.4929162,0.69764256,0.5164525,0.5593411,0.42199463,0.40266776
HIP13966,0.002136752136752137,0.0,0.29038113,0.5043017,0.44272786,0.42267147,0.4567013,0.49282506,0.54726046,0.29711688,0.6346204,0.29113096,0.59987175,0.3676222,0.431684,0.41218057,0.3490692,0.30586618
HIP13967,0.0025,1.0,0.542587,0.7243101,0.52906007,0.65837574,0.71199715,0.69201714,0.6805858,0.7419876,0.663372,0.39611256,0.51196486,0.7491572,0.54785293,0.5302598,0.3483365,0.52486753
HIP13972,0.002136752136752137,0.0,0.42064485,0.25792527,0.32691392,0.65610045,0.34901106,0.18601257,0.45970774,0.081753194,0.32241994,0.43218797,0.48403,0.4540022,0.5748257,0.3510043,0.575009,0.15901944
HIP13976,0.0025,1.0,0.50531775,0.38332212,0.47043452,0.6146799,0.48116875,0.57628435,0.28731674,0.6203459,0.5184289,0.5507429,0.53723234,0.32545465,0.30137247,0.4268968,0.6294743,0.61757356
HIP13978,0.002136752136752137,0.0,0.6380273,0.52795887,0.586927,0.6606415,0.4208747,0.23274156,0.4211954,0.3030324,0.36162552,0.58279645,0.3979095,0.36979434,0.51060617,0.37812138,0.6160048,0.5425753
HIP13981,0.002136752136752137,0.0,0.43111804,0.53759176,0.52068686,0.4005023,0.505976,0.40934336,0.48273262,0.54329026,0.5939473,0.5308514,0.40781265,0.34870496,0.48713106,0.4592329,0.45276076,0.41420698
HIP13983,0.002136752136752137,0.0,0.50061,0.644637,0.43999302,0.41495574,0.58002603,0.6775091,0.5065477,0.60112804,0.61330366,0.5706362,0.6351745,0.53977144,0.5189117,0.655294,0.43086663,0.75557345
HIP13986,0.0025,1.0,0.6239809,0.66090584,0.65813303,0.51772726,0.7755915,0.65441364,0.65508884,0.52665615,0.7018904,0.5142812,0.6235688,0.7829504,0.76259094,0.8876666,0.6396998,0.53083014
HIP13988,0.0025,1.0,0.52197456,0.86403453,0.6732918,0.4118267,0.69255793,0.8149395,0.6372676,0.79731137,0.7687622,0.5200781,0.6820508,0.5846515,0.7431624,0.7255498,0.5397708,0.6172145
HIP13989,0.002136752136752137,0.0,0.3819442,0.71141946,0.57110894,0.2066566,0.7224601,0.8809789,0.5079793,0.8426754,0.85762876,0.39729768,0.64905316,0.7709192,0.6620866,0.67140704,0.17022768,0.6347482
HIP13992,0.0025,1.0,0.7180857,0.30619094,0.44959998,0.7141665,0.23809448,0.56297314,0.38879418,0.6091593,0.35698843,0.63736147,0.35777298,0.16186965,0.22165817,0.3154332,0.6781821,0.66630244
HIP13994,0.0025,1.0,0.3812139,0.8099699,0.8712492,0.32535905,0.6342113,0.8168165,0.82109493,0.90281075,0.7199644,0.5004587,0.64972657,0.95224214,0.8334683,0.7554182,0.2830663,0.94386154
HIP14000,0.002136752136752137,0.0,0.53467536,0.23725203,0.25147653,0.41403788,0.22866571,0.30809277,0.31051463,0.37783027,0.29899412,0.36640587,0.3494359,0.24943489,0.18117747,0.2522564,0.46837884,0.57011783
HIP14004,0.002136752136752137,0.0,0.54541177,0.3853051,0.38235664,0.6163542,0.47634038,0.32219756,0.45741656,0.40553516,0.44603005,0.44536018,0.37158343,0.41284057,0.61439043,0.3938792,0.42721397,0.38550854
HIP14007,0.002136752136752137,0.0,0.5393684,0.3592172,0.632628,0.71616673,0.50643206,0.22944576,0.63745236,0.3902924,0.36440957,0.54836714,0.3861249,0.79613495,0.5523791,0.4117385,0.5792499,0.38497433
HIP14015,0.002136752136752137,0.0,0.4484487,0.638562,0.7900976,0.27647042,0.6598792,0.64172125,0.61606205,0.631017,0.73225176,0.4445456,0.62184644,0.3795328,0.5925393,0.75760275,0.25231415,0.3121602
HIP14016,0.0025,1.0,0.38104543,0.72246516,0.8083698,0.38157177,0.5644667,0.56969786,0.4276827,0.5661147,0.5878427,0.5371209,0.67333496,0.55153763,0.6284059,0.71952426,0.4131843,0.7485192
HIP14020,0.002136752136752137,0.0,0.7878587,0.17151782,0.32692194,0.77365255,0.23070705,0.10237408,0.26458567,0.038345218,0.19314644,0.5326982,0.3863054,0.4475143,0.2394186,0.21387273,0.69674134,0.14104214
HIP14022,0.0025,1.0,0.39002365,0.40629464,0.36469245,0.28860766,0.4345268,0.3796921,0.399501,0.2903633,0.40918308,0.39324123,0.5102845,0.28854862,0.2640934,0.2523177,0.44276616,0.46251673
HIP14024,0.0025,1.0,0.16832742,0.58695257,0.58697283,0.11415398,0.6575061,0.79156667,0.68209004,0.891134,0.5945232,0.18340531,0.4407141,0.55563736,0.61934793,0.5336857,0.10704288,0.7141394
HIP14028,0.002136752136752137,0.0,0.35731316,0.6128424,0.59400284,0.29452962,0.6724432,0.795404,0.696742,0.7620289,0.58995247,0.37795135,0.6905011,0.4908954,0.63703746,0.6527254,0.35885647,0.40799317
HIP14030,0.002136752136752137,0.0,0.43110424,0.49900958,0.5968024,0.37385,0.5053796,0.56191385,0.50586194,0.65596294,0.42677873,0.6066428,0.541886,0.23169622,0.43216753,0.6790495,0.573813,0.79975665
HIP14034,0.0025,1.0,0.34960932,0.7366134,0.7113065,0.3699164,0.67509043,0.44484162,0.6752541,0.37987307,0.5599247,0.5361293,0.6219871,0.4479396,0.76753604,0.7684698,0.3677876,0.4366497
HIP14036,0.002136752136752137,0.0,0.3248216,0.48337555,0.5423355,0.48515967,0.55255574,0.3207148,0.55177665,0.3518733,0.4428098,0.309394,0.45008716,0.29755735,0.52282023,0.48839048,0.4055799,0.14485106
HIP14039,0.002136752136752137,0.0,0.6699519,0.4420301,0.3958139,0.6328597,0.5884368,0.60471565,0.5480013,0.21156242,0.48306373,0.5953224,0.39798823,0.36218,0.46851385,0.5008887,0.65972173,0.7080256
HIP14043,0.002136752136752137,0.0,0.4837759,0.49598405,0.4146294,0.6307186,0.40802315,0.57536286,0.44098654,0.74340373,0.51709723,0.50241375,0.54849106,0.46128547,0.5085504,0.4462759,0.67427266,0.86207604
HIP14045,0.0025,1.0,0.15777266,0.79195976,0.6874735,0.25444382,0.8294518,0.93817496,0.7241347,0.9321389,0.87063813,0.32676375,0.72107214,0.57954633,0.7583982,0.78276384,0.17048055,0.6021842
HIP14053,0.0025,1.0,0.30901575,0.4587943,0.36212832,0.38150132,0.47508404,0.46678984,0.39622197,0.34176192,0.53626245,0.32797873,0.39409542,0.3341413,0.38891846,0.44260558,0.3996386,0.5311112
HIP14055,0.002136752136752137,0.0,0.3877309,0.68010336,0.60935575,0.31841493,0.56466043,0.71015024,0.57470787,0.64331657,0.71636236,0.5337328,0.5850499,0.61144745,0.6582602,0.668293,0.35876328,0.6556149
HIP14059,0.002136752136752137,0.0,0.38514197,0.62948596,0.6307094,0.47159865,0.6511188,0.58072764,0.67428106,0.35131672,0.5298521,0.47323614,0.51202935,0.9014531,0.7536792,0.57573825,0.41396463,0.23638368
HIP14060,0.0025,1.0,0.4244182,0.5350025,0.65537226,0.38107383,0.62075055,0.6983548,0.5842197,0.8498274,0.71107644,0.46753058,0.5432736,0.48509473,0.5520667,0.68175864,0.494184,0.7659514
HIP14064,0.002136752136752137,0.0,0.28254217,0.6443606,0.5910056,0.3594155,0.69537324,0.6425956,0.6868724,0.66461134,0.68443125,0.41344064,0.62209237,0.7185279,0.80185336,0.68178415,0.28614637,0.21574888
HIP14066,0.002136752136752137,0.0,0.60640955,0.50270176,0.42052016,0.59749883,0.25479066,0.29433227,0.44312,0.70089227,0.32158846,0.52146924,0.4390184,0.39803994,0.39996594,0.6057762,0.5566989,0.6604588
HIP14071,0.0025,1.0,0.47104356,0.5219824,0.47171837,0.31500602,0.45471272,0.680087,0.5624172,0.81522006,0.67789096,0.40007704,0.5229419,0.4179359,0.6220812,0.70323384,0.43479192,0.40612778
